person_id,paper_id
145002767,033275ccc2c7c5c38592ae893da0b5923cf90717
2073559355,033275ccc2c7c5c38592ae893da0b5923cf90717
13290587,459cf4e6476d5e19f1bc422c162bcded54ca7f95
31846192,459cf4e6476d5e19f1bc422c162bcded54ca7f95
1684751,4340043a5a43f1863e080e3fc717f863ad21b51d
1752888049,4340043a5a43f1863e080e3fc717f863ad21b51d
1705151,1a85628dd645ea86b7c146613651fdb30bb32c1d
34069293,1a85628dd645ea86b7c146613651fdb30bb32c1d
2109590665,5abf79226a8ffa2dcf33ca98bfc36c8bb01cc4fc
1734682,5abf79226a8ffa2dcf33ca98bfc36c8bb01cc4fc
2220934,59078a26c42e8609244f1c3e01f05af74a3773bf
10217996,59078a26c42e8609244f1c3e01f05af74a3773bf
2772109,1cbbe1a129c0d1f53d8e16ca74238334372507dc
145044578,1cbbe1a129c0d1f53d8e16ca74238334372507dc
2207401,86e9b0585c8b866665de18b2744d69aefff3e16d
1706922,86e9b0585c8b866665de18b2744d69aefff3e16d
2064473584,a20e707395132f750fa958ebc0ea629b23b57bfe
143704623,a20e707395132f750fa958ebc0ea629b23b57bfe
2873542,d852660e15e82ae150dcde105639ba2c7d90f01f
143879633,d852660e15e82ae150dcde105639ba2c7d90f01f
145770133,703d49a335799262e474ed8fe6044cd641a9e00a
2835741,703d49a335799262e474ed8fe6044cd641a9e00a
82250495,2d95c27d4ed8cfb8379164888cd79c6b239250b4
1804361,2d95c27d4ed8cfb8379164888cd79c6b239250b4
2125673249,93e6ba25e4c45c3f204a09b6a6b8b02bd3596091
2285406,93e6ba25e4c45c3f204a09b6a6b8b02bd3596091
1394869912,06424dcd3be195738b653d2ee4358d9974f4cb30
144024329,06424dcd3be195738b653d2ee4358d9974f4cb30
2065468132,bcca5c7e9180c4890936343d79e812cb16cbefb6
2371988,bcca5c7e9180c4890936343d79e812cb16cbefb6
144668991,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490
2335456,0443c9a0fbb403d5e7d3593f5d286cb74ed0b490
144329188,c858ba9bce833896b49878a6793dbb382ed83c9e
2460428,c858ba9bce833896b49878a6793dbb382ed83c9e
1891554,f3e765ca2b8c4191759b141d2e5c42215ed9090d
50701671,f3e765ca2b8c4191759b141d2e5c42215ed9090d
1403809434,689c7a86d973895a14feb984b8faa3d5581038ef
144039860,689c7a86d973895a14feb984b8faa3d5581038ef
35003282,44ec06d911eed44ee99be61bd9ce964a824a2ed7
96510111,44ec06d911eed44ee99be61bd9ce964a824a2ed7
2969299,8afa626901e6b77b3936b8eb64df4a5a538444a0
1850588,8afa626901e6b77b3936b8eb64df4a5a538444a0
1740822681,6ea38aacc779506909d425aa19114b92bb1854f8
2559032,6ea38aacc779506909d425aa19114b92bb1854f8
145326878,59f1df2f60280eea79d195b9c561d52a77fb24de
105033100,59f1df2f60280eea79d195b9c561d52a77fb24de
3255652,1d0d84a1f4e8de75151d88bd152816f18109d032
34533996,1d0d84a1f4e8de75151d88bd152816f18109d032
1734682,6e87f544017f73670c44d9d0856340a289ff9e38
143879633,6e87f544017f73670c44d9d0856340a289ff9e38
25003800,659d8b24e53e8adfbcb1f16b26ada2cb8afa2c85
1695194,659d8b24e53e8adfbcb1f16b26ada2cb8afa2c85
1714025,b8e30590ac81875a7fc4f7cfd425bd5148a72f5c
1409306700,b8e30590ac81875a7fc4f7cfd425bd5148a72f5c
2516234,c867c372ed78e27c53feaf788e74aa7506302bbe
144153647,c867c372ed78e27c53feaf788e74aa7506302bbe
145580839,d154d986c3a402c207c6c0e22093f2e1a878fe71
50701671,d154d986c3a402c207c6c0e22093f2e1a878fe71
2198707,2be77516f6233a9d3ebbf93b439c3658d955d2e5
8349792,2be77516f6233a9d3ebbf93b439c3658d955d2e5
1708906,3876267a762615ac876df561b900aa6e564fc9b4
2193901,3876267a762615ac876df561b900aa6e564fc9b4
50378124,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30
71371263,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30
2606269,39af4070dca3221d275898c55884167bc03fe73d
3246503,39af4070dca3221d275898c55884167bc03fe73d
144171096,6e4e15ab0d55232b93e76ddecb6c969a0d18f853
2922951,6e4e15ab0d55232b93e76ddecb6c969a0d18f853
35003282,647d0e540627c5a903299a90d20530f8e48c18d9
2410119,647d0e540627c5a903299a90d20530f8e48c18d9
34856697,13bd0e08713f0b340396634892d2c9e3c5bee548
51228791,13bd0e08713f0b340396634892d2c9e3c5bee548
3016228,1731458f7ac96b23bd8ffe4c1bb71295772b5566
1403979144,1731458f7ac96b23bd8ffe4c1bb71295772b5566
2207212,e8505f6175585713aa7b785285b3abc4113b57ef
96510111,e8505f6175585713aa7b785285b3abc4113b57ef
1977200,8ada773522e0cc1b1a1b36b8e5d85417794a875f
34110040,8ada773522e0cc1b1a1b36b8e5d85417794a875f
14886336,4f873d5a3ab80402e206a361eeffd3b69f014db0
144416706,4f873d5a3ab80402e206a361eeffd3b69f014db0
2520357,b3b64555a641afd3c8fc2da30bbb30b0b56e0c60
145173699,b3b64555a641afd3c8fc2da30bbb30b0b56e0c60
145326878,12b8af038d27defddc972c9bbcdf151b2594ee69
1685097,12b8af038d27defddc972c9bbcdf151b2594ee69
2061173271,d47686fd5ce403fe962c80b651c8b130061a5d73
9106917,d47686fd5ce403fe962c80b651c8b130061a5d73
1950081,e0fdd11f8ffe065081e2e4694a8855a766abe31a
1741346,e0fdd11f8ffe065081e2e4694a8855a766abe31a
47010888,620f78ee4a52c3f61e5600d5c354b2234d8f7858
2124626283,620f78ee4a52c3f61e5600d5c354b2234d8f7858
1706223,f0dde44d5836ac8ae1d8a501b26317c952fe5abc
1803518,f0dde44d5836ac8ae1d8a501b26317c952fe5abc
82250495,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01
1706223,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01
1950081,006bd41c4a52c64445afdbc67182715a476e09c8
40977242,006bd41c4a52c64445afdbc67182715a476e09c8
144007515,d7948ee13698eaa556716b4161202f8690e493ff
144668991,d7948ee13698eaa556716b4161202f8690e493ff
2058740,16a65dcd609d48f79a9a271377628fdae5315a62
1752888049,16a65dcd609d48f79a9a271377628fdae5315a62
2044319,f75f16b5cf0fc2e667d79a122190757bfccb0a3d
39269062,f75f16b5cf0fc2e667d79a122190757bfccb0a3d
2478931,b374939320dcba4255a14637d36bbee785a2d860
49839849,b374939320dcba4255a14637d36bbee785a2d860
4023152,d427db1ba2cc92b36d16a5e5114f1027c90fff68
1864942,d427db1ba2cc92b36d16a5e5114f1027c90fff68
1803518,7549a6e03afdd42ae94c19235db076319eeb34f8
145002767,7549a6e03afdd42ae94c19235db076319eeb34f8
2180167644,ae876b07435880d0359ca68b30af90b2e3193ad4
1730344,ae876b07435880d0359ca68b30af90b2e3193ad4
6324301,45063cf2e0116e700da5ca2863c8bb82ad4d64c2
96510111,45063cf2e0116e700da5ca2863c8bb82ad4d64c2
10217996,e89c22555d5e20a14669522838029c6f49893c57
40046694,e89c22555d5e20a14669522838029c6f49893c57
1713172,f51dfc161c98140d4156e512dd3b4f839cc7f491
47010888,f51dfc161c98140d4156e512dd3b4f839cc7f491
2073794811,6cc4b0919f14bdcba4d3f1d97b04bd134bfb45c4
145739536,6cc4b0919f14bdcba4d3f1d97b04bd134bfb45c4
1695194,f7a8573d4daa4083419a864ef7a8bf97bc0754e5
8613913,f7a8573d4daa4083419a864ef7a8bf97bc0754e5
2207212,f3b0ca9d0c420e6c6bc24a5e9dd959e8c899b38e
1716043,f3b0ca9d0c420e6c6bc24a5e9dd959e8c899b38e
1772311,e7f1640a76bbfdf701e6cd4d81163be2eb97a4de
2434366,e7f1640a76bbfdf701e6cd4d81163be2eb97a4de
39592606,42fe18be6e9ff2c11e5b2347c93e131c9abc7a51
25355201,42fe18be6e9ff2c11e5b2347c93e131c9abc7a51
1794160,91bd879d3fcbdb851c8442be47e7ee8fa4ef8586
2066074494,91bd879d3fcbdb851c8442be47e7ee8fa4ef8586
2064473584,19c284f50869970a31f45cbec20d2db90aa278e3
48528884,19c284f50869970a31f45cbec20d2db90aa278e3
34815790,cdadc2aa758d3abc1f77add07232f21df9287162
50701671,cdadc2aa758d3abc1f77add07232f21df9287162
3118051,6b98410fcea56a1d8368fe31384d2cacdcf78fdc
2058740,6b98410fcea56a1d8368fe31384d2cacdcf78fdc
1746871,f6dc7097c06f58e93209f5cf14913c63dcfe183f
23605695,f6dc7097c06f58e93209f5cf14913c63dcfe183f
2112395404,a31b391917fbfc24675fc13a6724fe61460b425a
9613825,a31b391917fbfc24675fc13a6724fe61460b425a
48528884,9b3f2b73263ce06a6d61ef2ad9df7cce33e171f7
39269062,9b3f2b73263ce06a6d61ef2ad9df7cce33e171f7
2748632,416292827584552604807411db7262d7c28257e6
2121692012,416292827584552604807411db7262d7c28257e6
2080434643,5685a394b25fcb27b6ad91f7325f2e60a9892e2a
2102926579,5685a394b25fcb27b6ad91f7325f2e60a9892e2a
2516234,325bbe2c92072b16645a5cded3b9eda3cb97660b
18356904,325bbe2c92072b16645a5cded3b9eda3cb97660b
47774578,e02acab3e0c44f425705865869f3e51f7998dd24
144568027,e02acab3e0c44f425705865869f3e51f7998dd24
1401234110,02808823641975868e3212fd7ae859514fdbdf32
2121692039,02808823641975868e3212fd7ae859514fdbdf32
50118077,c8df841db2bfe68fc7624f004217c0255f385063
2065468132,c8df841db2bfe68fc7624f004217c0255f385063
34069293,0daa156e7b4168df25733ce58680dd15b539fa50
1681226,0daa156e7b4168df25733ce58680dd15b539fa50
1699192,262fe2a2b5d1c0fa7feb63f3bf0c1fd81f1b7c80
40996948,262fe2a2b5d1c0fa7feb63f3bf0c1fd81f1b7c80
1705375,acf5fce7472de410985d223d3ce1271a5014d1e7
